school_name,meal_date,dish_category,dish_name,is_veg,ingredients,ingredient_count,summary,score,reference
臺北市大安區和平高中,2026-03-31,副菜,蔬菜豆腐煲(素),False,板豆腐、櫛瓜、紅蘿蔔、香菇,4,豆腐搭配多種蔬菜，營養豐富且低熱量,4,"[""板豆腐"", ""櫛瓜"", ""紅蘿蔔"", ""香菇"", ""煲""]"
臺北市內湖區東湖國中,2026-03-31,副菜,海帶豆干,False,海帶結、豆干,2,海藻與豆製品搭配，營養豐富但需注意鈉含量,4,"[""海帶結"", ""豆干""]"
臺北市內湖區東湖國小,2026-03-31,主食,白飯A,False,白米,1,純粹白飯熱量高，缺乏纖維與營養,3,"[""白米"", ""煮""]"
臺北市內湖區東湖國小,2026-03-31,副菜,綜合滷味1,False,海帶、豆干,2,海帶與豆製品滷製，營養豐富但鈉偏高,4,"[""海帶"", ""豆干"", ""滷""]"
臺北市內湖區東湖國小,2026-03-31,副菜,肉茸蒸蛋,False,液蛋(加工)、玉米粒、胡蘿蔔、豬絞肉,4,蛋白質豐富蒸蛋，蔬菜搭配營養均衡,4,"[""液蛋(加工)"", ""豬絞肉"", ""蒸""]"
臺北市內湖區東湖國小,2026-03-31,附餐,豆漿T,False,豆漿,1,豆漿營養豐富，缺乏蛋白質搭配,4,"[""豆漿""]"
臺北市大安區國立臺灣師範大學附屬高中,2026-03-31,附餐,豆漿T,False,豆漿,1,豆漿營養豐富，缺乏蛋白質搭配,4,"[""豆漿""]"
臺北市內湖區私立達人高中,2026-03-31,主菜,紅蘿蔔炒蛋,False,紅蘿蔔、雞蛋,2,蛋白質豐富，蔬菜纖維佳,4,"[""紅蘿蔔"", ""雞蛋"", ""炒""]"
臺北市內湖區私立達人高中,2026-03-31,主食,咖哩雞,False,雞肉,1,雞肉以清淡手法煮製，蛋白質保留佳,5,"[""雞肉"", ""煮""]"
臺北市內湖區私立達人高中,2026-03-31,湯品,福菜筍絲湯,False,朴菜、筍乾,2,原型蔬菜清煮，營養保留度佳,5,"[""朴菜"", ""筍乾"", ""煮""]"
臺北市內湖區麗山高中,2026-03-31,主菜,(京醬肉柳),False,洋蔥、豬後腿肉,2,豬肉與洋蔥搭配，缺乏完整烹飪手法資訊,4,"[""豬後腿肉"", ""洋蔥""]"
臺北市北投區私立幼華高中,2026-03-31,主菜,(京醬肉柳),False,洋蔥、豬後腿肉,2,豬肉與洋蔥搭配，缺乏完整烹飪手法資訊,4,"[""豬後腿肉"", ""洋蔥""]"
臺北市文山區私立景文高中,2026-03-31,主菜,(京醬肉柳),False,洋蔥、豬後腿肉,2,豬肉與洋蔥搭配，缺乏完整烹飪手法資訊,4,"[""豬後腿肉"", ""洋蔥""]"
臺北市內湖區麗湖國小,2026-03-31,主食,有機白飯,True,白米,1,純素食白飯煮製，熱量中性,4,"[""白米"", ""煮""]"
臺北市內湖區麗湖國小,2026-03-31,副菜,油江菜(有機),True,油江菜,1,有機油江菜營養豐富，烹飪簡單保留營養,4,"[""油江菜""]"
臺北市內湖區麗湖國小,2026-03-31,蔬菜,油江菜(有機),False,油江菜,1,雖然是燙烹飪，但食材營養較低,3,"[""油江菜"", ""燙""]"
臺北市北投區石牌國小,2026-03-31,蔬菜,油江菜(有機),False,油江菜,1,雖然是燙烹飪，但食材營養較低,3,"[""油江菜"", ""燙""]"
臺北市北投區北投國中,2026-03-31,蔬菜,產履福山萵苣,False,福山萵苣,1,原型葉菜清燙，纖維與礦物質保留度佳,5,"[""福山萵苣"", ""燙""]"
臺北市大同區重慶國中,2026-03-31,蔬菜,產履福山萵苣,False,福山萵苣,1,原型葉菜清燙，纖維與礦物質保留度佳,5,"[""福山萵苣"", ""燙""]"
臺北市北投區大屯國小,2026-03-31,主菜,雞腿×1,False,棒棒腿,1,低分雞腿肉，缺乏烹飪手法評估,2,"[""棒棒腿""]"
臺北市北投區大屯國小,2026-03-31,主食,拿坡里肉醬麵(特餐),False,三色豆、大番茄、洋蔥、義大利麵、豬後腿肉,5,義大利麵搭配蔬菜豐富，煮製保留營養,4,"[""大番茄"", ""洋蔥"", ""義大利麵"", ""豬後腿肉"", ""煮""]"
臺北市北投區大屯國小,2026-03-31,湯品,玉米濃湯,False,全脂奶粉、冷凍玉米粒、大骨、洋蔥、馬鈴薯,5,奶油玉米湯搭配蔬菜，營養豐富但脂肪偏高,4,"[""全脂奶粉"", ""冷凍玉米粒"", ""大骨"", ""煮""]"
臺北市北投區大屯國小,2026-03-31,蔬菜,有機油江菜,False,味美菜、大蒜,2,原型葉菜清燙，纖維與礦物質保留度佳,5,"[""味美菜"", ""大蒜"", ""燙""]"
臺北市北投區湖山國小,2026-03-31,蔬菜,有機油江菜,False,味美菜、大蒜,2,原型葉菜清燙，纖維與礦物質保留度佳,5,"[""味美菜"", ""大蒜"", ""燙""]"
臺北市士林區百齡國小,2026-03-31,蔬菜,有機油江菜,False,味美菜、大蒜,2,原型葉菜清燙，纖維與礦物質保留度佳,5,"[""味美菜"", ""大蒜"", ""燙""]"
臺北市大安區和平實驗國小,2026-03-31,蔬菜,有機油江菜,False,味美菜、大蒜,2,原型葉菜清燙，纖維與礦物質保留度佳,5,"[""味美菜"", ""大蒜"", ""燙""]"
臺北市文山區私立靜心國小,2026-03-31,蔬菜,有機油江菜,False,味美菜、大蒜,2,原型葉菜清燙，纖維與礦物質保留度佳,5,"[""味美菜"", ""大蒜"", ""燙""]"
臺北市文山區私立靜心高中附設國中,2026-03-31,蔬菜,有機油江菜,False,味美菜、大蒜,2,原型葉菜清燙，纖維與礦物質保留度佳,5,"[""味美菜"", ""大蒜"", ""燙""]"
臺北市萬華區大理國小,2026-03-31,蔬菜,有機油江菜,False,味美菜、大蒜,2,原型葉菜清燙，纖維與礦物質保留度佳,5,"[""味美菜"", ""大蒜"", ""燙""]"
臺北市萬華區華江國小,2026-03-31,蔬菜,有機油江菜,False,味美菜、大蒜,2,原型葉菜清燙，纖維與礦物質保留度佳,5,"[""味美菜"", ""大蒜"", ""燙""]"
臺北市萬華區西園國小,2026-03-31,蔬菜,有機油江菜,False,味美菜、大蒜,2,原型葉菜清燙，纖維與礦物質保留度佳,5,"[""味美菜"", ""大蒜"", ""燙""]"
臺北市萬華區雙園國小,2026-03-31,蔬菜,有機油江菜,False,味美菜、大蒜,2,原型葉菜清燙，纖維與礦物質保留度佳,5,"[""味美菜"", ""大蒜"", ""燙""]"
臺北市北投區文化國小,2026-03-31,主菜,滷雞腿,False,骨腿(肉雞),1,雞腿肉滷製，蛋白質保留度佳，但鈉含量偏高,4,"[""骨腿(肉雞)"", ""滷""]"
臺北市北投區桃源國小,2026-03-31,主菜,滷雞腿,False,骨腿(肉雞),1,雞腿肉滷製，蛋白質保留度佳，但鈉含量偏高,4,"[""骨腿(肉雞)"", ""滷""]"
臺北市北投區湖田實驗國小,2026-03-31,主菜,滷雞腿,False,骨腿(肉雞),1,雞腿肉滷製，蛋白質保留度佳，但鈉含量偏高,4,"[""骨腿(肉雞)"", ""滷""]"
臺北市北投區逸仙國小,2026-03-31,主菜,滷雞腿,False,骨腿(肉雞),1,雞腿肉滷製，蛋白質保留度佳，但鈉含量偏高,4,"[""骨腿(肉雞)"", ""滷""]"
臺北市北投區關渡國小,2026-03-31,主菜,滷雞腿,False,骨腿(肉雞),1,雞腿肉滷製，蛋白質保留度佳，但鈉含量偏高,4,"[""骨腿(肉雞)"", ""滷""]"
臺北市士林區格致國中,2026-03-31,主菜,滷雞腿,False,骨腿(肉雞),1,雞腿肉滷製，蛋白質保留度佳，但鈉含量偏高,4,"[""骨腿(肉雞)"", ""滷""]"
臺北市士林區陽明山國小,2026-03-31,主菜,滷雞腿,False,骨腿(肉雞),1,雞腿肉滷製，蛋白質保留度佳，但鈉含量偏高,4,"[""骨腿(肉雞)"", ""滷""]"
臺北市北投區文化國小,2026-03-31,主食,夏威夷蛋炒飯,False,三色豆、洋蔥、火腿丁(豬肉)、白米、雞蛋、青蔥、鳳梨罐頭,7,雞蛋與蔬菜營養佳，但火腿與罐頭高鈉高加工,3,"[""雞蛋"", ""洋蔥"", ""青蔥"", ""火腿丁(豬肉)"", ""鳳梨罐頭"", ""炒""]"
臺北市北投區桃源國小,2026-03-31,主食,夏威夷蛋炒飯,False,三色豆、洋蔥、火腿丁(豬肉)、白米、雞蛋、青蔥、鳳梨罐頭,7,雞蛋與蔬菜營養佳，但火腿與罐頭高鈉高加工,3,"[""雞蛋"", ""洋蔥"", ""青蔥"", ""火腿丁(豬肉)"", ""鳳梨罐頭"", ""炒""]"
臺北市北投區湖田實驗國小,2026-03-31,主食,夏威夷蛋炒飯,False,三色豆、洋蔥、火腿丁(豬肉)、白米、雞蛋、青蔥、鳳梨罐頭,7,雞蛋與蔬菜營養佳，但火腿與罐頭高鈉高加工,3,"[""雞蛋"", ""洋蔥"", ""青蔥"", ""火腿丁(豬肉)"", ""鳳梨罐頭"", ""炒""]"
臺北市北投區逸仙國小,2026-03-31,主食,夏威夷蛋炒飯,False,三色豆、洋蔥、火腿丁(豬肉)、白米、雞蛋、青蔥、鳳梨罐頭,7,雞蛋與蔬菜營養佳，但火腿與罐頭高鈉高加工,3,"[""雞蛋"", ""洋蔥"", ""青蔥"", ""火腿丁(豬肉)"", ""鳳梨罐頭"", ""炒""]"
臺北市北投區關渡國小,2026-03-31,主食,夏威夷蛋炒飯,False,三色豆、洋蔥、火腿丁(豬肉)、白米、雞蛋、青蔥、鳳梨罐頭,7,雞蛋與蔬菜營養佳，但火腿與罐頭高鈉高加工,3,"[""雞蛋"", ""洋蔥"", ""青蔥"", ""火腿丁(豬肉)"", ""鳳梨罐頭"", ""炒""]"
臺北市士林區格致國中,2026-03-31,主食,夏威夷蛋炒飯,False,三色豆、洋蔥、火腿丁(豬肉)、白米、雞蛋、青蔥、鳳梨罐頭,7,雞蛋與蔬菜營養佳，但火腿與罐頭高鈉高加工,3,"[""雞蛋"", ""洋蔥"", ""青蔥"", ""火腿丁(豬肉)"", ""鳳梨罐頭"", ""炒""]"
臺北市士林區陽明山國小,2026-03-31,主食,夏威夷蛋炒飯,False,三色豆、洋蔥、火腿丁(豬肉)、白米、雞蛋、青蔥、鳳梨罐頭,7,雞蛋與蔬菜營養佳，但火腿與罐頭高鈉高加工,3,"[""雞蛋"", ""洋蔥"", ""青蔥"", ""火腿丁(豬肉)"", ""鳳梨罐頭"", ""炒""]"
臺北市北投區文化國小,2026-03-31,副菜,鮮肉蒸餃,False,冷凍豬肉水餃,1,加工肉類蒸熟，營養較低但油脂少,3,"[""冷凍豬肉水餃"", ""蒸""]"
臺北市北投區桃源國小,2026-03-31,副菜,鮮肉蒸餃,False,冷凍豬肉水餃,1,加工肉類蒸熟，營養較低但油脂少,3,"[""冷凍豬肉水餃"", ""蒸""]"
臺北市北投區湖田實驗國小,2026-03-31,副菜,鮮肉蒸餃,False,冷凍豬肉水餃,1,加工肉類蒸熟，營養較低但油脂少,3,"[""冷凍豬肉水餃"", ""蒸""]"
臺北市北投區逸仙國小,2026-03-31,副菜,鮮肉蒸餃,False,冷凍豬肉水餃,1,加工肉類蒸熟，營養較低但油脂少,3,"[""冷凍豬肉水餃"", ""蒸""]"
臺北市北投區關渡國小,2026-03-31,副菜,鮮肉蒸餃,False,冷凍豬肉水餃,1,加工肉類蒸熟，營養較低但油脂少,3,"[""冷凍豬肉水餃"", ""蒸""]"
臺北市士林區格致國中,2026-03-31,副菜,鮮肉蒸餃,False,冷凍豬肉水餃,1,加工肉類蒸熟，營養較低但油脂少,3,"[""冷凍豬肉水餃"", ""蒸""]"
臺北市士林區陽明山國小,2026-03-31,副菜,鮮肉蒸餃,False,冷凍豬肉水餃,1,加工肉類蒸熟，營養較低但油脂少,3,"[""冷凍豬肉水餃"", ""蒸""]"
臺北市北投區文化國小,2026-03-31,湯品,QQ珍珠鮮奶茶,False,QQ、全脂奶粉、粉圓、麥茶,4,高糖高熱量，缺乏營養平衡,2,"[""QQ"", ""全脂奶粉"", ""粉圓"", ""麥茶"", ""煮""]"
臺北市北投區桃源國小,2026-03-31,湯品,QQ珍珠鮮奶茶,False,QQ、全脂奶粉、粉圓、麥茶,4,高糖高熱量，缺乏營養平衡,2,"[""QQ"", ""全脂奶粉"", ""粉圓"", ""麥茶"", ""煮""]"
臺北市北投區湖田實驗國小,2026-03-31,湯品,QQ珍珠鮮奶茶,False,QQ、全脂奶粉、粉圓、麥茶,4,高糖高熱量，缺乏營養平衡,2,"[""QQ"", ""全脂奶粉"", ""粉圓"", ""麥茶"", ""煮""]"
臺北市北投區逸仙國小,2026-03-31,湯品,QQ珍珠鮮奶茶,False,QQ、全脂奶粉、粉圓、麥茶,4,高糖高熱量，缺乏營養平衡,2,"[""QQ"", ""全脂奶粉"", ""粉圓"", ""麥茶"", ""煮""]"
臺北市北投區關渡國小,2026-03-31,湯品,QQ珍珠鮮奶茶,False,QQ、全脂奶粉、粉圓、麥茶,4,高糖高熱量，缺乏營養平衡,2,"[""QQ"", ""全脂奶粉"", ""粉圓"", ""麥茶"", ""煮""]"
臺北市士林區格致國中,2026-03-31,湯品,QQ珍珠鮮奶茶,False,QQ、全脂奶粉、粉圓、麥茶,4,高糖高熱量，缺乏營養平衡,2,"[""QQ"", ""全脂奶粉"", ""粉圓"", ""麥茶"", ""煮""]"
臺北市士林區陽明山國小,2026-03-31,湯品,QQ珍珠鮮奶茶,False,QQ、全脂奶粉、粉圓、麥茶,4,高糖高熱量，缺乏營養平衡,2,"[""QQ"", ""全脂奶粉"", ""粉圓"", ""麥茶"", ""煮""]"
臺北市北投區文化國小,2026-03-31,蔬菜,有機味美菜,False,味美菜、大蒜,2,原型葉菜清燙，纖維與礦物質保留度佳,5,"[""味美菜"", ""大蒜"", ""燙""]"
臺北市北投區桃源國小,2026-03-31,蔬菜,有機味美菜,False,味美菜、大蒜,2,原型葉菜清燙，纖維與礦物質保留度佳,5,"[""味美菜"", ""大蒜"", ""燙""]"
臺北市北投區湖田實驗國小,2026-03-31,蔬菜,有機味美菜,False,味美菜、大蒜,2,原型葉菜清燙，纖維與礦物質保留度佳,5,"[""味美菜"", ""大蒜"", ""燙""]"
臺北市北投區逸仙國小,2026-03-31,蔬菜,有機味美菜,False,味美菜、大蒜,2,原型葉菜清燙，纖維與礦物質保留度佳,5,"[""味美菜"", ""大蒜"", ""燙""]"
臺北市北投區關渡國小,2026-03-31,蔬菜,有機味美菜,False,味美菜、大蒜,2,原型葉菜清燙，纖維與礦物質保留度佳,5,"[""味美菜"", ""大蒜"", ""燙""]"
臺北市士林區格致國中,2026-03-31,蔬菜,有機味美菜,False,味美菜、大蒜,2,原型葉菜清燙，纖維與礦物質保留度佳,5,"[""味美菜"", ""大蒜"", ""燙""]"
臺北市士林區陽明山國小,2026-03-31,蔬菜,有機味美菜,False,味美菜、大蒜,2,原型葉菜清燙，纖維與礦物質保留度佳,5,"[""味美菜"", ""大蒜"", ""燙""]"
臺北市北投區文林國小,2026-03-31,主菜,京醬干片(素),False,小黃瓜、甜麵醬、紅椒、豆干、豆薯、青椒,6,蔬菜豐富但甜麵醬高糖,4,"[""小黃瓜"", ""紅椒"", ""豆干"", ""豆薯"", ""青椒""]"
臺北市北投區清江國小,2026-03-31,主菜,京醬干片(素),False,小黃瓜、甜麵醬、紅椒、豆干、豆薯、青椒,6,蔬菜豐富但甜麵醬高糖,4,"[""小黃瓜"", ""紅椒"", ""豆干"", ""豆薯"", ""青椒""]"
臺北市北投區立農國小,2026-03-31,主菜,京醬干片(素),False,小黃瓜、甜麵醬、紅椒、豆干、豆薯、青椒,6,蔬菜豐富但甜麵醬高糖,4,"[""小黃瓜"", ""紅椒"", ""豆干"", ""豆薯"", ""青椒""]"
臺北市北投區義方國小,2026-03-31,主菜,京醬干片(素),False,小黃瓜、甜麵醬、紅椒、豆干、豆薯、青椒,6,蔬菜豐富但甜麵醬高糖,4,"[""小黃瓜"", ""紅椒"", ""豆干"", ""豆薯"", ""青椒""]"
臺北市北投區文林國小,2026-03-31,主菜,京醬肉柳,False,小黃瓜、洋蔥、甜麵醬、紅椒、豆薯、豬下肩肉、青椒,7,豬肉搭配蔬菜，甜麵醬鈉糖偏高,4,"[""豬下肩肉"", ""小黃瓜"", ""甜麵醬""]"
臺北市北投區清江國小,2026-03-31,主菜,京醬肉柳,False,小黃瓜、洋蔥、甜麵醬、紅椒、豆薯、豬下肩肉、青椒,7,豬肉搭配蔬菜，甜麵醬鈉糖偏高,4,"[""豬下肩肉"", ""小黃瓜"", ""甜麵醬""]"
臺北市北投區立農國小,2026-03-31,主菜,京醬肉柳,False,小黃瓜、洋蔥、甜麵醬、紅椒、豆薯、豬下肩肉、青椒,7,豬肉搭配蔬菜，甜麵醬鈉糖偏高,4,"[""豬下肩肉"", ""小黃瓜"", ""甜麵醬""]"
臺北市北投區義方國小,2026-03-31,主菜,京醬肉柳,False,小黃瓜、洋蔥、甜麵醬、紅椒、豆薯、豬下肩肉、青椒,7,豬肉搭配蔬菜，甜麵醬鈉糖偏高,4,"[""豬下肩肉"", ""小黃瓜"", ""甜麵醬""]"
臺北市北投區文林國小,2026-03-31,主食,麥片糙米飯(有機白米),False,白米、糙米、麥片,3,糙米與白米混搭，纖維與營養保留度佳,4,"[""糙米"", ""麥片"", ""煮""]"
臺北市北投區清江國小,2026-03-31,主食,麥片糙米飯(有機白米),False,白米、糙米、麥片,3,糙米與白米混搭，纖維與營養保留度佳,4,"[""糙米"", ""麥片"", ""煮""]"
臺北市北投區立農國小,2026-03-31,主食,麥片糙米飯(有機白米),False,白米、糙米、麥片,3,糙米與白米混搭，纖維與營養保留度佳,4,"[""糙米"", ""麥片"", ""煮""]"
臺北市北投區義方國小,2026-03-31,主食,麥片糙米飯(有機白米),False,白米、糙米、麥片,3,糙米與白米混搭，纖維與營養保留度佳,4,"[""糙米"", ""麥片"", ""煮""]"
臺北市北投區文林國小,2026-03-31,副菜,日式柴魚蒸蛋,False,冷凍毛豆仁、冷凍玉米粒、柴魚片、海帶芽、雞蛋,5,蛋白質豐富，配以蔬菜，蒸製保留營養,5,"[""冷凍毛豆仁"", ""冷凍玉米粒"", ""海帶芽"", ""雞蛋"", ""蒸""]"
臺北市北投區清江國小,2026-03-31,副菜,日式柴魚蒸蛋,False,冷凍毛豆仁、冷凍玉米粒、柴魚片、海帶芽、雞蛋,5,蛋白質豐富，配以蔬菜，蒸製保留營養,5,"[""冷凍毛豆仁"", ""冷凍玉米粒"", ""海帶芽"", ""雞蛋"", ""蒸""]"
臺北市北投區立農國小,2026-03-31,副菜,日式柴魚蒸蛋,False,冷凍毛豆仁、冷凍玉米粒、柴魚片、海帶芽、雞蛋,5,蛋白質豐富，配以蔬菜，蒸製保留營養,5,"[""冷凍毛豆仁"", ""冷凍玉米粒"", ""海帶芽"", ""雞蛋"", ""蒸""]"
臺北市北投區義方國小,2026-03-31,副菜,日式柴魚蒸蛋,False,冷凍毛豆仁、冷凍玉米粒、柴魚片、海帶芽、雞蛋,5,蛋白質豐富，配以蔬菜，蒸製保留營養,5,"[""冷凍毛豆仁"", ""冷凍玉米粒"", ""海帶芽"", ""雞蛋"", ""蒸""]"
臺北市北投區文林國小,2026-03-31,副菜,日式蒸蛋(素),False,冷凍毛豆仁、冷凍玉米粒、海帶芽、雞蛋,4,蛋白質豐富蒸蛋，搭配高纖維蔬菜,5,"[""冷凍毛豆仁"", ""冷凍玉米粒"", ""海帶芽"", ""蒸""]"
臺北市北投區清江國小,2026-03-31,副菜,日式蒸蛋(素),False,冷凍毛豆仁、冷凍玉米粒、海帶芽、雞蛋,4,蛋白質豐富蒸蛋，搭配高纖維蔬菜,5,"[""冷凍毛豆仁"", ""冷凍玉米粒"", ""海帶芽"", ""蒸""]"
臺北市北投區立農國小,2026-03-31,副菜,日式蒸蛋(素),False,冷凍毛豆仁、冷凍玉米粒、海帶芽、雞蛋,4,蛋白質豐富蒸蛋，搭配高纖維蔬菜,5,"[""冷凍毛豆仁"", ""冷凍玉米粒"", ""海帶芽"", ""蒸""]"
臺北市北投區義方國小,2026-03-31,副菜,日式蒸蛋(素),False,冷凍毛豆仁、冷凍玉米粒、海帶芽、雞蛋,4,蛋白質豐富蒸蛋，搭配高纖維蔬菜,5,"[""冷凍毛豆仁"", ""冷凍玉米粒"", ""海帶芽"", ""蒸""]"
臺北市北投區文林國小,2026-03-31,湯品,仙草雞湯,False,仙草原汁、帶皮雞胸肉(肉雞)、枸杞、紅棗、高麗菜,5,清淡雞湯搭仙草補氣，營養豐富,5,"[""仙草原汁"", ""帶皮雞胸肉"", ""煮""]"
臺北市北投區清江國小,2026-03-31,湯品,仙草雞湯,False,仙草原汁、帶皮雞胸肉(肉雞)、枸杞、紅棗、高麗菜,5,清淡雞湯搭仙草補氣，營養豐富,5,"[""仙草原汁"", ""帶皮雞胸肉"", ""煮""]"
臺北市北投區立農國小,2026-03-31,湯品,仙草雞湯,False,仙草原汁、帶皮雞胸肉(肉雞)、枸杞、紅棗、高麗菜,5,清淡雞湯搭仙草補氣，營養豐富,5,"[""仙草原汁"", ""帶皮雞胸肉"", ""煮""]"
臺北市北投區義方國小,2026-03-31,湯品,仙草雞湯,False,仙草原汁、帶皮雞胸肉(肉雞)、枸杞、紅棗、高麗菜,5,清淡雞湯搭仙草補氣，營養豐富,5,"[""仙草原汁"", ""帶皮雞胸肉"", ""煮""]"
臺北市北投區文林國小,2026-03-31,蔬菜,金菇有機油江菜,False,油江菜、金針菇,2,營養豐富的金針菇搭配江菜清燙，保留營養成分,4,"[""金針菇"", ""燙""]"
臺北市北投區清江國小,2026-03-31,蔬菜,金菇有機油江菜,False,油江菜、金針菇,2,營養豐富的金針菇搭配江菜清燙，保留營養成分,4,"[""金針菇"", ""燙""]"
臺北市北投區立農國小,2026-03-31,蔬菜,金菇有機油江菜,False,油江菜、金針菇,2,營養豐富的金針菇搭配江菜清燙，保留營養成分,4,"[""金針菇"", ""燙""]"
臺北市北投區義方國小,2026-03-31,蔬菜,金菇有機油江菜,False,油江菜、金針菇,2,營養豐富的金針菇搭配江菜清燙，保留營養成分,4,"[""金針菇"", ""燙""]"
臺北市北投區文林國小,2026-03-31,附餐,鮮奶,False,全脂鮮乳,1,天然乳製品富含鈣質,4,"[""全脂鮮乳""]"
臺北市北投區清江國小,2026-03-31,附餐,鮮奶,False,全脂鮮乳,1,天然乳製品富含鈣質,4,"[""全脂鮮乳""]"
臺北市北投區立農國小,2026-03-31,附餐,鮮奶,False,全脂鮮乳,1,天然乳製品富含鈣質,4,"[""全脂鮮乳""]"
臺北市北投區義方國小,2026-03-31,附餐,鮮奶,False,全脂鮮乳,1,天然乳製品富含鈣質,4,"[""全脂鮮乳""]"
臺北市大安區龍門國中,2026-03-31,附餐,鮮奶,False,全脂鮮乳,1,天然乳製品富含鈣質,4,"[""全脂鮮乳""]"
臺北市北投區明德國小,2026-03-31,主菜,義式燉雞腿,False,棒腿,1,雞肉雖優質但營養素流失，肉質較硬,3,"[""棒腿"", ""燉""]"
臺北市士林區劍潭國小,2026-03-31,主菜,義式燉雞腿,False,棒腿,1,雞肉雖優質但營養素流失，肉質較硬,3,"[""棒腿"", ""燉""]"
臺北市士林區雨農國小,2026-03-31,主菜,義式燉雞腿,False,棒腿,1,雞肉雖優質但營養素流失，肉質較硬,3,"[""棒腿"", ""燉""]"
臺北市北投區明德國小,2026-03-31,主食,茄汁斜管麵,False,三色豆、洋菇罐頭、洋蔥、番茄、番茄糊、筆管麵、絞肉、蕃茄醬,8,麵食搭配蔬菜及肉類，煮法保留營養,4,"[""三色豆"", ""洋蔥"", ""番茄"", ""筆管麵"", ""絞肉"", ""煮""]"
臺北市士林區劍潭國小,2026-03-31,主食,茄汁斜管麵,False,三色豆、洋菇罐頭、洋蔥、番茄、番茄糊、筆管麵、絞肉、蕃茄醬,8,麵食搭配蔬菜及肉類，煮法保留營養,4,"[""三色豆"", ""洋蔥"", ""番茄"", ""筆管麵"", ""絞肉"", ""煮""]"
臺北市士林區雨農國小,2026-03-31,主食,茄汁斜管麵,False,三色豆、洋菇罐頭、洋蔥、番茄、番茄糊、筆管麵、絞肉、蕃茄醬,8,麵食搭配蔬菜及肉類，煮法保留營養,4,"[""三色豆"", ""洋蔥"", ""番茄"", ""筆管麵"", ""絞肉"", ""煮""]"
臺北市北投區明德國小,2026-03-31,副菜,焗烤洋芋,False,全脂奶粉、冷凍青花菜、洋芋、洋蔥、紅蘿蔔、起司絲,6,蔬菜搭配奶酪焗烤，營養豐富但奶酪脂肪偏高,4,"[""冷凍青花菜"", ""洋芋"", ""洋蔥"", ""紅蘿蔔"", ""焗烤""]"
臺北市士林區劍潭國小,2026-03-31,副菜,焗烤洋芋,False,全脂奶粉、冷凍青花菜、洋芋、洋蔥、紅蘿蔔、起司絲,6,蔬菜搭配奶酪焗烤，營養豐富但奶酪脂肪偏高,4,"[""冷凍青花菜"", ""洋芋"", ""洋蔥"", ""紅蘿蔔"", ""焗烤""]"
臺北市士林區雨農國小,2026-03-31,副菜,焗烤洋芋,False,全脂奶粉、冷凍青花菜、洋芋、洋蔥、紅蘿蔔、起司絲,6,蔬菜搭配奶酪焗烤，營養豐富但奶酪脂肪偏高,4,"[""冷凍青花菜"", ""洋芋"", ""洋蔥"", ""紅蘿蔔"", ""焗烤""]"
臺北市北投區明德國小,2026-03-31,湯品,玉米蛋花湯,False,冷凍玉米粒、蛋,2,蛋白質與纖維豐富，清淡健康,5,"[""冷凍玉米粒"", ""蛋"", ""煮""]"
臺北市士林區劍潭國小,2026-03-31,湯品,玉米蛋花湯,False,冷凍玉米粒、蛋,2,蛋白質與纖維豐富，清淡健康,5,"[""冷凍玉米粒"", ""蛋"", ""煮""]"
臺北市士林區雨農國小,2026-03-31,湯品,玉米蛋花湯,False,冷凍玉米粒、蛋,2,蛋白質與纖維豐富，清淡健康,5,"[""冷凍玉米粒"", ""蛋"", ""煮""]"
臺北市北投區明德國小,2026-03-31,蔬菜,有機油江菜,False,油江菜、蒜末、薑絲,3,雖有機蔬菜但營養成分較低，清燙手法保留營養,3,"[""油江菜"", ""燙""]"
臺北市士林區劍潭國小,2026-03-31,蔬菜,有機油江菜,False,油江菜、蒜末、薑絲,3,雖有機蔬菜但營養成分較低，清燙手法保留營養,3,"[""油江菜"", ""燙""]"
臺北市士林區雨農國小,2026-03-31,蔬菜,有機油江菜,False,油江菜、蒜末、薑絲,3,雖有機蔬菜但營養成分較低，清燙手法保留營養,3,"[""油江菜"", ""燙""]"
臺北市北投區泉源實驗國小,2026-03-31,主菜,宮保雞丁,False,洋芋、洋蔥、清腿、胡蘿蔔、花胡瓜,5,蔬菜豐富清腿肉丁，營養均衡,4,"[""清腿"", ""洋芋"", ""洋蔥"", ""胡蘿蔔"", ""花胡瓜""]"
臺北市北投區泉源實驗國小,2026-03-31,副菜,彩椒花椰,False,白花菜、紅甜椒、青花菜、黃甜椒,4,多色蔬菜清淡烹調，纖維與礦物質保留度佳,5,"[""白花菜"", ""紅甜椒"", ""青花菜"", ""黃甜椒""]"
臺北市北投區泉源實驗國小,2026-03-31,湯品,海帶芽蛋花湯,False,海帶芽、豬軟骨、雞蛋,3,海帶芽與蛋花搭配豬軟骨，營養豐富清淡,5,"[""海帶芽"", ""豬軟骨"", ""雞蛋"", ""煮""]"
臺北市北投區泉源實驗國小,2026-03-31,蔬菜,有機油江菜,False,大蒜、油江菜,2,清淡燙菜保留營養，但油江菜營養較低,4,"[""大蒜"", ""油江菜"", ""燙""]"
臺北市大安區幸安國小,2026-03-31,蔬菜,有機油江菜,False,大蒜、油江菜,2,清淡燙菜保留營養，但油江菜營養較低,4,"[""大蒜"", ""油江菜"", ""燙""]"
